date,close,shares_volume,dollar_volume
2025-03-13,43.61000061035156,978200,42659302.5970459
2025-03-14,46.08000183105469,1447700,66710018.65081787
2025-03-17,45.9900016784668,939800,43221403.577423096
2025-03-18,44.79999923706055,1162100,52062079.11338806
2025-03-19,46.54999923706055,1052100,48975254.1973114
2025-03-20,45.810001373291016,566500,25951365.77796936
2025-03-21,45.68000030517578,399100,18230888.121795654
2025-03-24,48.040000915527344,674100,32383764.617156982
2025-03-25,48.0,591600,28396800.0
2025-03-26,47.09000015258789,973400,45837406.14852905
2025-03-27,47.380001068115234,511500,24234870.546340942
2025-03-28,45.58000183105469,533900,24335162.977600098
2025-03-31,44.880001068115234,944900,42407113.009262085
2025-04-01,46.27000045776367,1575100,72879877.72102356
2025-04-02,47.33000183105469,1361200,64425598.49243164
2025-04-03,44.59000015258789,1073700,47876283.16383362
2025-04-04,45.689998626708984,1617600,73908141.77856445
2025-04-07,42.43000030517578,3135000,133018050.95672607
2025-04-08,41.75,1527200,63760600.0
2025-04-09,44.77000045776367,2680300,119997032.22694397
2025-04-10,43.29999923706055,1586000,68673798.78997803
2025-04-11,45.650001525878906,1381600,63070042.1081543
2025-04-14,46.220001220703125,704100,32543502.85949707
2025-04-15,45.7400016784668,625300,28601223.049545288
2025-04-16,45.91999816894531,1189000,54598877.82287598
2025-04-17,46.22999954223633,793300,36674258.63685608
2025-04-21,47.56999969482422,1606400,76416447.50976562
2025-04-22,49.79999923706055,2441800,121601638.13705444
2025-04-23,50.88999938964844,1286000,65444539.21508789
2025-04-24,50.959999084472656,1138400,58012862.95776367
2025-04-25,51.93000030517578,1499300,77858649.45755005
2025-04-28,51.59000015258789,889000,45863510.135650635
2025-04-29,51.880001068115234,544500,28248660.581588745
2025-04-30,51.22999954223633,921000,47182829.57839966
2025-05-01,52.59000015258789,1066000,56060940.16265869
2025-05-02,52.810001373291016,895200,47275513.22937012
2025-05-05,51.310001373291016,1319500,67703546.8120575
2025-05-06,51.68000030517578,762000,39380160.232543945
2025-05-07,52.380001068115234,859600,45025848.918151855
2025-05-08,55.150001525878906,1117400,61624611.70501709
2025-05-09,56.18000030517578,689800,38752964.210510254
2025-05-12,55.43000030517578,1222100,67741003.37295532
2025-05-13,57.06999969482422,936100,53423226.71432495
2025-05-14,56.209999084472656,920100,51718820.15762329
2025-05-15,56.130001068115234,933300,52386129.99687195
2025-05-16,56.63999938964844,835200,47305727.490234375
2025-05-19,57.45000076293945,918000,52739100.70037842
2025-05-20,58.310001373291016,1283400,74835055.76248169
2025-05-21,59.15999984741211,3301800,195334487.4961853
2025-05-22,60.5099983215332,1829300,110690939.92958069
2025-05-23,59.20000076293945,1626000,96259201.24053955
2025-05-27,59.900001525878906,1717300,102866272.62039185
2025-05-28,58.220001220703125,1276600,74323653.55834961
2025-05-29,57.45000076293945,2467100,141734896.88224792
2025-05-30,56.93000030517578,1154100,65702913.35220337
2025-06-02,56.86000061035156,898500,51088710.54840088
2025-06-03,57.81999969482422,1388200,80265723.57635498
2025-06-04,57.13999938964844,701300,40072281.57196045
2025-06-05,55.439998626708984,2114200,117211245.09658813
2025-06-06,56.7599983215332,957600,54353374.392700195
2025-06-09,59.13999938964844,1562700,92418077.04620361
2025-06-10,59.599998474121094,1303300,77676678.01132202
2025-06-11,59.209999084472656,735100,43525270.32699585
2025-06-12,58.11000061035156,1331100,77350221.81243896
2025-06-13,57.220001220703125,1333300,76291427.62756348
2025-06-16,59.15999984741211,1090500,64513979.833602905
2025-06-17,56.97999954223633,1213900,69168021.44432068
2025-06-18,56.52000045776367,1208900,68327028.5533905
2025-06-20,56.220001220703125,1328200,74671405.62133789
2025-06-23,56.20000076293945,1307800,73498360.99777222
2025-06-24,57.4900016784668,1029400,59180207.72781372
2025-06-25,58.65999984741211,1163000,68221579.82254028
2025-06-26,58.529998779296875,1030000,60285898.74267578
2025-06-27,58.13999938964844,1199900,69762185.26763916
2025-06-30,58.59000015258789,1296500,75961935.1978302
2025-07-01,57.31999969482422,1517100,86960171.53701782
2025-07-02,59.7400016784668,2362100,141111857.96470642
2025-07-03,59.47999954223633,1113100,66207187.49046326
2025-07-07,58.779998779296875,1188400,69854150.5493164
2025-07-08,59.18000030517578,1182600,69986268.36090088
2025-07-09,60.86000061035156,1627500,99049650.99334717
2025-07-10,61.7400016784668,1775000,109588502.97927856
2025-07-11,64.30999755859375,1982800,127513863.15917969
2025-07-14,65.25,1702100,111062025.0
2025-07-15,63.36000061035156,2719200,172288513.65966797
2025-07-16,64.91999816894531,1819600,118128428.66821289
2025-07-17,64.76000213623047,844500,54689821.80404663
