date,close,shares_volume,dollar_volume
2026-01-26,24.719999313354492,224500,5549639.8458480835
2026-01-27,25.200000762939453,220600,5559120.168304443
2026-01-28,25.1299991607666,103900,2611006.91280365
2026-01-29,23.719999313354492,404900,9604227.721977234
2026-01-30,23.639999389648438,548000,12954719.665527344
2026-02-02,22.020000457763672,1359100,29927382.622146606
2026-02-03,21.56999969482422,920700,19859498.71902466
2026-02-04,20.690000534057617,409600,8474624.21875
2026-02-05,17.959999084472656,1115500,20034378.978729248
2026-02-06,19.760000228881836,338200,6682832.077407837
2026-02-09,19.969999313354492,296300,5917110.796546936
2026-02-10,19.40999984741211,330000,6405299.949645996
2026-02-11,19.049999237060547,393800,7501889.699554443
2026-02-12,18.440000534057617,479600,8843824.256134033
2026-02-13,19.40999984741211,547800,10632797.916412354
2026-02-17,19.110000610351562,559100,10684401.341247559
2026-02-18,18.690000534057617,186800,3491292.099761963
2026-02-19,18.940000534057617,136300,2581522.072792053
