date,close,shares_volume,dollar_volume
2024-11-14,24.75,1400400,34659900.0
2024-11-15,25.892499923706055,1175600,30439222.910308838
2024-11-18,25.9424991607666,718000,18626714.39743042
2024-11-19,26.217500686645508,1204400,31576357.82699585
2024-11-20,26.639999389648438,868800,23144831.469726562
2024-11-21,27.77750015258789,1274000,35388535.19439697
2024-11-22,28.094999313354492,1842800,51773464.73464966
2024-11-25,26.825000762939453,1702400,45666881.298828125
2024-11-26,25.72249984741211,846400,21771523.87084961
2024-11-27,27.34000015258789,621600,16994544.094848633
2024-11-29,27.44499969482422,520800,14293355.841064453
2024-12-02,27.079999923706055,1026800,27805743.921661377
2024-12-03,27.087499618530273,742000,20098924.716949463
2024-12-04,28.017499923706055,836400,23433836.936187744
2024-12-05,28.002500534057617,1685600,47201014.90020752
2024-12-06,28.725000381469727,747600,21474810.285186768
2024-12-09,27.22249984741211,747200,20340651.885986328
2024-12-10,27.2549991607666,625600,17050727.474975586
2024-12-11,28.674999237060547,361200,10357409.72442627
2024-12-12,28.34749984741211,559200,15851921.914672852
2024-12-13,28.782499313354492,779200,22427323.46496582
2024-12-16,29.905000686645508,844000,25239820.57952881
2024-12-17,30.1825008392334,891200,26898644.747924805
2024-12-18,28.475000381469727,1148400,32700690.438079834
2024-12-19,27.229999542236328,1002800,27306243.54095459
2024-12-20,27.232500076293945,969600,26404632.07397461
2024-12-23,26.31999969482422,785600,20676991.760253906
2024-12-24,27.922500610351562,590000,16474275.360107422
2024-12-26,27.030000686645508,480400,12985212.329864502
2024-12-27,26.737499237060547,742000,19839224.433898926
2024-12-30,26.672500610351562,634000,16910365.38696289
2024-12-31,26.427499771118164,496400,13118610.886383057
2025-01-02,27.55500030517578,959600,26441778.29284668
2025-01-03,27.852500915527344,559200,15575118.51196289
2025-01-06,28.9325008392334,1774000,51326256.48880005
2025-01-07,27.272499084472656,1592800,43439636.54174805
2025-01-08,26.582500457763672,719600,19128767.32940674
2025-01-10,26.78499984741211,625600,16756695.904541016
2025-01-13,26.522499084472656,772000,20475369.29321289
2025-01-14,27.272499084472656,586400,15992593.463134766
2025-01-15,28.197500228881836,1104000,31130040.252685547
2025-01-16,28.397499084472656,732400,20798328.329467773
2025-01-17,29.6200008392334,1492400,44204889.252471924
2025-01-21,30.049999237060547,1687600,50712378.71246338
2025-01-22,29.520000457763672,964400,28469088.441467285
2025-01-23,29.287500381469727,3836000,112346851.46331787
2025-01-24,29.6825008392334,1130000,33541225.94833374
2025-01-27,28.665000915527344,1688000,48386521.545410156
2025-01-28,28.6299991607666,804800,23041423.32458496
2025-01-29,29.50749969482422,811600,23948286.752319336
2025-01-30,29.697500228881836,3647200,108312722.83477783
2025-01-31,28.704999923706055,2661600,76401227.79693604
2025-02-03,28.657499313354492,3527200,101080731.57806396
2025-02-04,27.915000915527344,2096400,58521007.91931152
2025-02-05,27.547500610351562,1231200,33916482.751464844
2025-02-06,27.43000030517578,1255200,34430136.38305664
2025-02-07,27.087499618530273,1180400,31974084.549713135
2025-02-10,27.552499771118164,575200,15848197.868347168
2025-02-11,26.93000030517578,1047200,28201096.319580078
2025-02-12,27.447500228881836,561200,15403537.128448486
2025-02-13,27.237499237060547,655200,17846009.50012207
2025-02-14,27.549999237060547,1071800,29528089.182281494
2025-02-18,26.639999389648438,865700,23062247.471618652
2025-02-19,27.219999313354492,242900,6611737.833213806
